PackageID,PackagePoint X,PackagePoint Y,Delayed,Delivery Time,End X,End Y
p_it446_0,5,1,True,15,5,1
p_it450_0,9,4,True,12,9,4
p_it448_0,2,9,True,16,2,9
p_it456_0,1,4,True,16,1,4
p_it458_0,2,9,True,14,2,9
p_it460_0,9,7,True,13,9,7
p_it464_0,1,5,False,13,1,5
p_it462_0,1,2,True,18,1,2
p_it472_0,9,2,True,14,9,2
p_it474_0,4,9,True,12,4,9
p_it470_0,4,1,True,16,4,1
p_it476_0,7,1,True,13,7,1
p_it478_0,7,1,False,13,7,1
p_it486_0,1,9,True,11,1,9
p_it484_0,4,9,True,14,4,9
