PackageID,PackagePoint X,PackagePoint Y,Delayed,Delivery Time,End X,End Y
p_it262_0,9,9,True,23,9,9
p_it142_0,9,1,True,144,9,1
p_it274_0,9,1,True,13,9,1
p_it280_0,1,7,True,8,1,7
p_it272_0,9,5,True,23,9,5
p_it178_0,4,1,True,120,4,1
p_it254_0,4,1,True,45,4,1
p_it264_0,2,9,True,35,2,9
p_it276_0,7,9,True,27,7,9
p_it278_0,5,9,True,30,5,9
p_it252_0,9,2,True,57,9,2
p_it298_0,9,2,True,11,9,2
p_it260_0,9,2,True,50,9,2
p_it282_0,9,7,True,31,9,7
p_it284_0,1,7,True,32,1,7
p_it314_0,1,5,False,6,1,5
p_it296_0,9,5,True,25,9,5
p_it286_0,1,4,True,36,1,4
p_it312_0,1,4,True,10,1,4
p_it306_0,9,5,False,16,9,5
p_it288_0,1,4,True,35,1,4
p_it318_0,1,7,False,8,1,7
p_it302_0,9,9,True,30,9,9
p_it326_0,4,1,True,7,4,1
p_it304_0,4,1,True,30,4,1
p_it294_0,4,9,True,41,4,9
p_it324_0,4,9,True,12,4,9
p_it182_0,5,1,True,159,5,1
p_it238_0,5,1,True,104,5,1
p_it308_0,9,7,True,36,9,7
p_it330_0,9,7,True,15,9,7
p_it310_0,2,9,True,36,2,9
p_it270_0,1,2,True,81,1,2
p_it290_0,1,2,True,62,1,2
p_it328_0,9,4,True,26,9,4
p_it342_0,2,9,True,16,2,9
p_it348_0,2,9,True,11,2,9
p_it338_0,9,7,True,25,9,7
p_it316_0,1,1,True,49,1,1
p_it352_0,1,1,False,13,1,1
p_it322_0,1,1,True,44,1,1
p_it362_0,1,7,False,8,1,7
p_it354_0,9,4,True,18,9,4
p_it360_0,9,4,False,13,9,4
p_it300_0,7,1,True,78,7,1
p_it368_0,7,1,False,10,7,1
p_it358_0,5,9,True,20,5,9
p_it336_0,7,1,True,43,7,1
p_it370_0,5,9,False,9,5,9
p_it340_0,7,9,True,42,7,9
p_it378_0,1,5,False,6,1,5
p_it350_0,2,9,True,38,2,9
p_it320_0,9,1,True,71,9,1
p_it344_0,9,1,True,47,9,1
p_it334_0,9,1,True,58,9,1
p_it384_0,9,9,False,10,9,9
p_it364_0,1,7,True,35,1,7
p_it396_0,4,1,False,7,4,1
p_it380_0,4,1,True,23,4,1
p_it346_0,4,1,True,58,4,1
p_it386_0,4,1,True,19,4,1
p_it400_0,1,5,False,6,1,5
p_it388_0,9,9,True,20,9,9
p_it398_0,1,7,True,11,1,7
p_it394_0,9,9,False,15,9,9
p_it292_0,2,1,True,123,2,1
p_it356_0,2,1,True,60,2,1
p_it390_0,9,5,True,29,9,5
p_it412_0,9,5,True,7,9,5
p_it414_0,1,5,False,6,1,5
p_it402_0,9,5,True,18,9,5
p_it420_0,5,9,False,6,5,9
p_it376_0,7,9,True,52,7,9
p_it366_0,1,1,True,63,1,1
p_it408_0,7,9,True,21,7,9
p_it382_0,1,1,True,48,1,1
p_it410_0,9,4,True,28,9,4
p_it424_0,9,4,True,15,9,4
p_it374_0,5,1,True,66,5,1
p_it404_0,5,1,True,37,5,1
p_it432_0,1,9,True,10,1,9
p_it372_0,9,7,True,76,9,7
p_it392_0,9,2,True,58,9,2
p_it416_0,9,2,True,35,9,2
p_it434_0,1,7,True,20,1,7
p_it444_0,1,7,True,11,1,7
p_it450_0,9,4,True,7,9,4
p_it438_0,2,1,True,25,2,1
p_it446_0,2,1,True,17,2,1
p_it440_0,2,1,True,24,2,1
p_it452_0,1,7,True,13,1,7
p_it418_0,9,9,True,50,9,9
p_it454_0,4,9,True,20,4,9
p_it332_0,1,4,True,144,1,4
p_it456_0,1,4,True,20,1,4
p_it448_0,1,4,True,29,1,4
p_it472_0,1,5,False,6,1,5
p_it422_0,9,5,True,56,9,5
p_it460_0,5,9,True,21,5,9
p_it474_0,1,5,True,10,1,5
p_it478_0,9,9,False,10,9,9
p_it462_0,1,7,True,27,1,7
p_it470_0,9,9,True,19,9,9
p_it406_0,9,1,True,84,9,1
p_it436_0,9,1,True,55,9,1
p_it486_0,1,5,False,6,1,5
