PackageID,PackagePoint X,PackagePoint Y,Delayed,Delivery Time,End X,End Y
p_it438_0,9,5,False,13,9,5
p_it440_0,2,9,True,14,2,9
p_it442_0,1,1,True,15,1,1
p_it444_0,9,4,True,16,9,4
p_it452_0,1,9,True,15,1,9
p_it448_0,1,9,True,19,1,9
p_it450_0,1,1,True,17,1,1
p_it456_0,9,4,True,16,9,4
p_it458_0,4,9,True,14,4,9
p_it466_0,7,1,True,13,7,1
p_it470_0,2,1,True,14,2,1
p_it468_0,9,7,True,17,9,7
p_it472_0,2,1,False,16,2,1
p_it478_0,1,7,False,15,1,7
p_it484_0,7,9,False,11,7,9
p_it474_0,1,1,True,21,1,1
p_it482_0,2,1,True,14,2,1
p_it486_0,1,5,True,11,1,5
